key	enrichment_score	unadjusted_p_value	adjusted_q_value	associated_groups	accession	function	p_Control	N_Control	p_Jelly	N_Jelly
func_6b8bb19b22cf	0	1	1	NA	MER0469918	family_M16_non-peptidase_homologues_(Salmonella_enterica)_[M16.UNW]	0	37	0	40
func_6b920e038751	0	1	1	NA	MER0121550	family_S33_unassigned_peptidases_(Thermomicrobium_roseum)_[S33.UPW]	0	37	0	40
func_6d056d0f8577	0	1	1	NA	MER0138463	amidophosphoribosyltransferase_precursor_(Pseudoalteromonas_tunicata)_[C44.001]	0	37	0	40
func_6d57e66f8b82	0	1	1	NA	MER0059429	family_M20D_unassigned_peptidases_(Erythrobacter_litoralis)_[M20.UPD]	0	37	0	40
func_6d660663e231	0	1	1	NA	MER1075096	family_S54_unassigned_peptidases_(Bacteroides_fragilis)_[S54.UPW]	0	37	0	40
func_6d8f0ae10846	0	1	1	NA	MER0071676	family_S33_non-peptidase_homologues_(Kribbella_flavida)_[S33.UNW]	0	37	0	40
func_6d93f9574fa6	0	1	1	NA	MER0248855	TldD_peptidase_({Escherichia_coli})_(Methylomonas_methanica)_[M103.001]	0	37	0	40
func_6dc58aa4eaac	0	1	1	NA	MER0077448	ShyA_D,D-endopeptidase_({Vibrio_cholerae})_(Halorhodospira_halophila)_[M23.014]	0	37	0	40
func_6e51f567f970	0	1	1	NA	MER0436656	TRP3_protein_(Sphingomonas_elodea)_[C26.959]	0	37	0	40
func_6e5d41bef510	0	1	1	NA	MER0168826	subfamily_M23B_unassigned_peptidases_(Erythrobacter_sp._SD-21)_[M23.UPB]	0	37	0	40
func_6e7d9838cbd8	0	1	1	NA	MER1074965	family_S54_unassigned_peptidases_(Shewanella_sp.)_[S54.UPW]	0	37	0	40
func_6e7dafe2737f	0	1	1	NA	MER0411371	family_I39_unassigned_peptidase_inhibitors_(Chloracidobacterium_thermophilum)_[I39.UPW]	0	37	0	40
func_6f6a45e046d3	0	1	1	NA	MER0627044	family_C110_non-peptidase_homologues_(Hamadaea_tsunoensis)_[C110.UNW]	0	37	0	40
func_6fa237c9ca4b	0	1	1	NA	MER0107401	gamma-glutamyltransferase_1_(bacterial-type)_(Marinobacter_algicola)_[T03.001]	0	37	0	40
func_6fdb9949cb60	0	1	1	NA	MER0231598	family_S9_unassigned_peptidases_(Desulfovibrio_aespoeensis)_[S09.UPW]	0	37	0	40
func_70769054c87a	0	1	1	NA	MER0239548	family_M103_non-peptidase_homologues_(Neisseria_flavescens)_[M103.UNW]	0	37	0	40
func_7078f20a63fc	0	1	1	NA	MER0814970	family_M1_unassigned_peptidases_(Pseudoalteromonas_undina)_[M01.UPW]	0	37	0	40
func_70bcc1583d96	0	1	1	NA	MER0964120	subfamily_S1C_unassigned_peptidases_(Thalassobacter_sp._16PALIMAR09)_[S01.UPC]	0	37	0	40
func_70d450ad8710	0	1	1	NA	MER0244101	YafK_protein_({Escherichia_coli})_(Octadecabacter_antarcticus)_[C82.A01]	0	37	0	40
func_70fbfbee6e3a	0	1	1	NA	MER0853981	subfamily_M20F_unassigned_peptidases_(Roseivivax_isoporae)_[M20.UPF]	0	37	0	40
func_712534ad4fed	0	1	1	NA	MER0362938	DDB_G0284249_g.p._({Dictyostelium_discoideum})_(Imtechella_halotolerans)_[M41.A17]	0	37	0	40
func_714e46a4f812	0	1	1	NA	MER0200160	family_I43_unassigned_peptidase_inhibitors_(Mus_musculus)_[I43.UPW]	0	37	0	40
func_7180df85dc85	0	1	1	NA	MER0436243	aminodeoxychorismate_synthase,_subunit_II_(Stenotrophomonas_sp._SKA14)_[C26.955]	0	37	0	40
func_71860f9afbbf	0	1	1	NA	MER0859161	urease_(Vibrio_maritimus)_[M38.982]	0	37	0	40
func_725b0460647f	0	1	1	NA	MER0341892	family_M19_non-peptidase_homologues_(Haliangium_ochraceum)_[M19.UNW]	0	37	0	40
func_7326a7b4f191	0	1	1	NA	MER0121088	esterase_EstB_(Methylobacterium_sp._4-46)_[S12.950]	0	37	0	40
func_73515ce07855	0	1	1	NA	MER0063515	subfamily_S8A_unassigned_peptidases_(Idiomarina_baltica)_[S08.UPA]	0	37	0	40
func_742e1e04f975	0	1	1	NA	MER0271820	family_A8_unassigned_peptidases_(Synechocystis_sp._PCC_7509)_[A08.UPW]	0	37	0	40
func_751f63ed7b74	0	1	1	NA	MER0370373	subfamily_M20A_unassigned_peptidases_(Ruegeria_sp._R11)_[M20.UPA]	0	37	0	40
func_758ecd6c2953	0	1	1	NA	MER0139164	family_A8_unassigned_peptidases_(Sagittula_stellata)_[A08.UPW]	0	37	0	40
func_75c762d7a97c	0	1	1	NA	MER0192003	subfamily_S8A_unassigned_peptidases_(Pedosphaera_parvula)_[S08.UPA]	0	37	0	40
func_760e029a27f6	0	1	1	NA	MER0127444	family_S33_unassigned_peptidases_(Acidimicrobium_ferrooxidans)_[S33.UPW]	0	37	0	40
func_76540118778c	0	1	1	NA	MER0965280	subfamily_S1B_non-peptidase_homologues_(Wenxinia_marina)_[S01.UNB]	0	37	0	40
func_767c33611dd6	0	1	1	NA	MER0087101	family_T1_unassigned_peptidases_(Serratia_proteamaculans)_[T01.UPW]	0	37	0	40
func_76a366ab4a09	0	1	1	NA	MER0927204	mitochondrial_processing_peptidase_beta-subunit_(Loktanella_hongkongensis)_[M16.003]	0	37	0	40
func_76d5912c5178	0	1	1	NA	MER0058797	subfamily_C14B_unassigned_peptidases_(Magnetospirillum_magneticum)_[C14.UPB]	0	37	0	40
func_774aeff0b40d	0	1	1	NA	MER0505380	FtsH_peptidase_(Pseudomonas_monteilii)_[M41.001]	0	37	0	40
func_783d27c2cb4d	0	1	1	NA	MER0255323	DNA_repair_protein_RadA_({Escherichia_coli})_(Capnocytophaga_canimorsus)_[S16.A04]	0	37	0	40
func_78643eb3ced7	0	1	1	NA	MER0207515	family_I43_unassigned_peptidase_inhibitors_(Hahella_chejuensis)_[I43.UPW]	0	37	0	40
func_789295625470	0	1	1	NA	MER1038951	family_S16_unassigned_peptidases_(Alcanivorax_sp._PN-3)_[S16.UPW]	0	37	0	40
func_78b37b89c620	0	1	1	NA	MER0232444	HflC_(Colwellia_psychrerythraea)_[I87.001]	0	37	0	40
func_78c3c83abbc3	0	1	1	NA	MER0293136	family_M26_non-peptidase_homologues_(Halanaerobium_hydrogeniformans)_[M26.UNW]	0	37	0	40
func_791a43d41b92	0	1	1	NA	MER0143161	family_M17_unassigned_peptidases_(Roseobacter_sp._AzwK-3b)_[M17.UPW]	0	37	0	40
func_7951d1c53539	0	1	1	NA	MER0087257	family_S9_unassigned_peptidases_(Shewanella_woodyi)_[S09.UPW]	0	37	0	40
func_79940c763bde	0	1	1	NA	MER0461051	family_C50_unassigned_peptidases_(Arthrospira_platensis)_[C50.UPW]	0	37	0	40
func_79b9acd35961	0	1	1	NA	MER0509222	TldD_peptidase_({Escherichia_coli})_(Serratia_sp._ATCC_39006)_[M103.001]	0	37	0	40
func_79f67179972f	0	1	1	NA	MER1379569	_(Desulfatirhabdium_butyrativorans)_[A39.UNW]	0	37	0	40
func_7a35d4b20786	0	1	1	NA	MER0443596	GMP_synthase_(Citromicrobium_bathyomarinum)_[C26.957]	0	37	0	40
func_7a4bd78ee65d	0	1	1	NA	MER0712965	family_C25_unassigned_peptidases_(Winogradskyella_sp._PG-2)_[C25.UPW]	0	37	0	40
func_7ac744a2f957	0	1	1	NA	MER0936622	_(Haematobacter_massiliensis)_[G05.UPW]	0	37	0	40
func_7afdd11c06a7	0	1	1	NA	MER0208960	family_S9_unassigned_peptidases_(Photobacterium_angustum)_[S09.UPW]	0	37	0	40
func_7b066df6fdac	0	1	1	NA	MER0285197	family_U69_unassigned_peptidases_(Acinetobacter_calcoaceticus)_[U69.UPW]	0	37	0	40
func_7b3a9c609024	0	1	1	NA	MER0314068	alpha-aspartyl_dipeptidase_(eukaryote)_(Capnocytophaga_gingivalis)_[S51.002]	0	37	0	40
func_7b6b646ffe44	0	1	1	NA	MER0174361	phosphoribosylformylglycinamidine_synthase_(Silicibacter_pomeroyi)_[C56.972]	0	37	0	40
func_7b8684f810f7	0	1	1	NA	MER0052506	subfamily_M20A_unassigned_peptidases_(Psychrobacter_cryohalolentis)_[M20.UPA]	0	37	0	40
func_7bd62b1d6de8	0	1	1	NA	MER0134539	imidazole_glycerol_phosphate_synthase_subunit_HisH_(Rhodospirillum_centenum)_[C26.965]	0	37	0	40
func_7c371d373ac1	0	1	1	NA	MER0507256	S-formylglutathione_hydrolase_FrmB_({Escherichi_coli})_(Paracoccus_aminophilus)_[S09.940]	0	37	0	40
func_7c392c17b717	0	1	1	NA	MER1039276	family_S24_unassigned_peptidases_(Endozoicomonas_numazuensis)_[S24.UPW]	0	37	0	40
func_7c4eef90185c	0	1	1	NA	MER0240498	subfamily_S1C_unassigned_peptidases_(Nitrosomonas_sp._AL212)_[S01.UPC]	0	37	0	40
func_7c57217161fa	0	1	1	NA	MER0808022	family_I87_unassigned_peptidase_inhibitors_(Rhodopirellula_sallentina)_[I87.UPW]	0	37	0	40
func_7c8347b2a7a0	0	1	1	NA	MER0163971	family_C56_non-peptidase_homologues_(Neptuniibacter_caesariensis)_[C56.UNW]	0	37	0	40
func_7cd1a641f19b	0	1	1	NA	MER1335250	subfamily_S26A_unassigned_peptidases_(Fodinicurvata_sediminis)_[S26.UPA]	0	37	0	40
func_7cf63e0e1fe3	0	1	1	NA	MER0231387	family_M20_unassigned_peptidases_(Thermaerobacter_marianensis)_[M20.UPW]	0	37	0	40
func_7dab45af27c2	0	1	1	NA	MER0129366,MER0129451	family_I39_unassigned_peptidase_inhibitors_(Pedobacter_heparinus)_[I39.UPW]	0	37	0	40
func_7db17fea6640	0	1	1	NA	MER0057992	family_C56_non-peptidase_homologues_(Pseudoalteromonas_haloplanktis)_[C56.UNW]	0	37	0	40
func_7df2f87044e9	0	1	1	NA	MER0095983	esterase_EstB_(Hyphomonas_neptunium)_[S12.950]	0	37	0	40
func_7e81ef109164	0	1	1	NA	MER0229076	family_I51_unassigned_peptidase_inhibitors_(Chromohalobacter_salexigens)_[I51.UPW]	0	37	0	40
func_7ec7fb80e8cd	0	1	1	NA	MER0488860	tyrosyl_aminopeptidase_({Raphanus}-type)_(Arthrospira_platensis)_[S09.074]	0	37	0	40
func_7ee290822b9e	0	1	1	NA	MER0916877	family_I63_unassigned_peptidase_inhibitors_(Branchiostoma_floridae)_[I63.UPW]	0	37	0	40
func_7ef0c3e57d16	0	1	1	NA	MER0333151	signal_peptidase_I_(Pseudoalteromonas_spongiae)_[S26.001]	0	37	0	40
func_7f18be608a16	0	1	1	NA	MER0196495	subfamily_S1C_unassigned_peptidases_(Pirellula_staleyi)_[S01.UPC]	0	37	0	40
func_7f48c4f90241	0	1	1	NA	MER0109577	family_S9_non-peptidase_homologues_(Geovibrio_thiophilus)_[S09.UNW]	0	37	0	40
func_7f5b10bd95f2	0	1	1	NA	MER0063952	subfamily_M23B_non-peptidase_homologues_(Oceanicaulis_alexandrii)_[M23.UNB]	0	37	0	40
func_7f643f6b65e0	0	1	1	NA	MER0795493	family_M20_unassigned_peptidases_(Paraglaciecola_arctica)_[M20.UPW]	0	37	0	40
func_7f69befe1b8c	0	1	1	NA	MER0059380	prolyl_aminopeptidase_(Erythrobacter_litoralis)_[S33.001]	0	37	0	40
func_7f8503b1802a	0	1	1	NA	MER0040823	YheT_protein_({Escherichia_coli})_(Legionella_pneumophila)_[S33.A46]	0	37	0	40
func_7fbfffb424b0	0	1	1	NA	MER0163428	family_P01_unassigned_peptidases_(Brevibacillus_brevis)_[P01.UPW]	0	37	0	40
func_803d15198262	0	1	1	NA	MER0112321	family_M103_non-peptidase_homologues_(Pseudoalteromonas_luteoviolacea)_[M103.UNW]	0	37	0	40
func_80be92dcfd71	0	1	1	NA	MER0517326	PyrC_protein_({Escherichia_coli})_(Pantholops_hodgsonii)_[M38.A02]	0	37	0	40
func_80efe3414fab	0	1	1	NA	MER0874996	family_M38_non-peptidase_homologues_(Erythrobacter_litoralis)_[M38.UNW]	0	37	0	40
func_811ae969dfbe	0	1	1	NA	MER0247907	glutamate_synthase_(NADPH)_large_chain_(Marinomonas_posidonica)_[C44.003]	0	37	0	40
func_8169bd2a8a63	0	1	1	NA	MER0490822	family_S10_unassigned_peptidases_(Mesoflavibacter_zeaxanthinifaciens)_[S10.UPW]	0	37	0	40
func_817dd47f48f3	0	1	1	NA	MER0062083	_(Sulfitobacter_sp._NAS-14.1)_[G05.UPW]	0	37	0	40
func_818b2f91b6ae	0	1	1	NA	MER0286585	imidazole_glycerol_phosphate_synthase_subunit_HisH_(Selenomonas_ruminantium)_[C26.965]	0	37	0	40
func_81c258de6a39	0	1	1	NA	MER0235138	family_I39_unassigned_peptidase_inhibitors_(Bacteroides_helcogenes)_[I39.UPW]	0	37	0	40
func_825e17a4ab59	0	1	1	NA	MER0153579	family_C26_unassigned_peptidases_(Methylobacterium_nodulans)_[C26.UPW]	0	37	0	40
func_82b5b8650b82	0	1	1	NA	MER1070285	subfamily_S49A_unassigned_peptidases_(Buttiauxella_agrestis)_[S49.UPA]	0	37	0	40
func_82dcde41b1d2	0	1	1	NA	MER0452256	family_M95_unassigned_peptidases_(Propionibacterium_propionicum)_[M95.UPW]	0	37	0	40
func_830521d56f32	0	1	1	NA	MER0255160	family_S33_unassigned_peptidases_(Zobellia_galactanivorans)_[S33.UPW]	0	37	0	40
func_838126e2a2c5	0	1	1	NA	MER0241291	subfamily_C14B_unassigned_peptidases_(Microscilla_marina)_[C14.UPB]	0	37	0	40
func_8395fbc1ce87	0	1	1	NA	MER0222001	family_S9_unassigned_peptidases_(Brevundimonas_subvibrioides)_[S09.UPW]	0	37	0	40
func_83bed5fcb8f8	0	1	1	NA	MER0452265	family_M95_unassigned_peptidases_(Methanoculleus_bourgensis)_[M95.UPW]	0	37	0	40
func_83e6dcd0983e	0	1	1	NA	MER0134466	alanyl_aminopeptidase_(bacterial-type)_(Rhodospirillum_centenum)_[M01.005]	0	37	0	40
func_8415c9118024	0	1	1	NA	MER0230189	family_M20_unassigned_peptidases_(Pseudoalteromonas_sp._SM9913)_[M20.UPW]	0	37	0	40
func_847794659810	0	1	1	NA	MER0133501	family_C26_non-peptidase_homologues_(Sebaldella_termitidis)_[C26.UNW]	0	37	0	40
func_84b20a49604b	0	1	1	NA	MER0338723	family_M13_unassigned_peptidases_(Pseudoalteromonas_spongiae)_[M13.UPW]	0	37	0	40
func_84b8ef36c284	0	1	1	NA	MER0174762	para-nitrobenzyl_esterase_({Bacillus_subtilis})_(Acidobacterium_capsulatum)_[S09.948]	0	37	0	40
func_84fa28febf2b	0	1	1	NA	MER0814256	cold-active_aminopeptidase_({Colwellia_psychrerythraea})-type_peptidase_(Pseudoalteromonas_elyakovii)_[M01.031]	0	37	0	40
func_8567a841c896	0	1	1	NA	MER0068801	subfamily_M24B_unassigned_peptidases_(Silicibacter_pomeroyi)_[M24.UPB]	0	37	0	40
func_85a929c1991c	0	1	1	NA	MER0440500	GMP_synthase_(Pedosphaera_parvula)_[C26.957]	0	37	0	40
func_863e7631a889	0	1	1	NA	MER1080051	family_S54_non-peptidase_homologues_(Haematobacter_missouriensis)_[S54.UNW]	0	37	0	40
func_86527958767c	0	1	1	NA	MER0192004	subfamily_S8A_unassigned_peptidases_(Bacteroides_coprophilus)_[S08.UPA]	0	37	0	40
func_8655b7b1f567	0	1	1	NA	MER1202357	subfamily_M9A_unassigned_peptidases_(Pseudoalteromonas_sp._T1lg24)_[M09.UPA]	0	37	0	40
func_872dde13850c	0	1	1	NA	MER0034280	family_S9_unassigned_peptidases_(Ralstonia_solanacearum)_[S09.UPW]	0	37	0	40
func_8804d3af88ef	0	1	1	NA	MER0027129	subfamily_M3B_unassigned_peptidases_(Magnetospirillum_magnetotacticum)_[M03.UPB]	0	37	0	40
func_882079dbd131	0	1	1	NA	MER1002605	family_S33_unassigned_peptidases_(Tannerella_sp._oral_taxon_BU063)_[S33.UPW]	0	37	0	40
func_88da0a8fe7f6	0	1	1	NA	MER0227577	family_S9_unassigned_peptidases_(Caldicellulosiruptor_hydrothermalis)_[S09.UPW]	0	37	0	40
func_8902e4fd2fa2	0	1	1	NA	MER0328791	HflC_(Caldithrix_abyssi)_[I87.001]	0	37	0	40
func_893a1269209f	0	1	1	NA	MER0237163	family_S33_non-peptidase_homologues_(Rahnella_sp._Y9602)_[S33.UNW]	0	37	0	40
func_89b253f5b114	0	1	1	NA	MER0995224,MER0991479	subfamily_S9A_unassigned_peptidases_(Pseudoalteromonas_sp._OCN003)_[S09.UPA]	0	37	0	40
func_89e17a7b4acb	0	1	1	NA	MER0437103	CTP_synthetase_(Francisella_novicida)_[C26.964]	0	37	0	40
func_8a1fa63184d7	0	1	1	NA	MER0213309	family_S9_non-peptidase_homologues_(Roseovarius_sp._TM1035)_[S09.UNW]	0	37	0	40
func_8a3ccdb1b4ba	0	1	1	NA	MER0442852	M106.4b_g.p._({Caenorhabditis_elegans})_()_[C26.A24]	0	37	0	40
func_8a5ce5bd9bd6	0	1	1	NA	MER0071517	_(Shewanella_denitrificans)_[G05.004]	0	37	0	40
func_8a6c8d0f7640	0	1	1	NA	MER0489637	oligopeptidase_B_(Alteromonas_mediterranea)_[S09.010]	0	37	0	40
func_8a72ff9e3a35	0	1	1	NA	MER1076763,MER1079240	family_S54_unassigned_peptidases_(Pedosphaera_parvula)_[S54.UPW]	0	37	0	40
func_8a78b2a0be14	0	1	1	NA	MER0303157	_(Pseudoalteromonas_spongiae)_[G04.UNW]	0	37	0	40
func_8a9b0efba60a	0	1	1	NA	MER0240511	DNA_repair_protein_RadA_({Escherichia_coli})_(Cellulophaga_lytica)_[S16.A04]	0	37	0	40
func_8b01787ad4e1	0	1	1	NA	MER0794943	family_I87_unassigned_peptidase_inhibitors_(Salinivibrio_sp._KP-1)_[I87.UPW]	0	37	0	40
func_8b10719ea522	0	1	1	NA	MER1083458	family_S54_non-peptidase_homologues_(Alteromonas_mediterranea)_[S54.UNW]	0	37	0	40
func_8b144d22718e	0	1	1	NA	MER0153342	aminopeptidase_P_(bacteria)_(Thioalkalivibrio_sulfidiphilus)_[M24.004]	0	37	0	40
func_8b20d7adbd12	0	1	1	NA	MER0117448	family_S9_non-peptidase_homologues_(Bordetella_avium)_[S09.UNW]	0	37	0	40
func_8b84f5254752	0	1	1	NA	MER1048612	subfamily_S26A_unassigned_peptidases_(Schleiferia_thermophila)_[S26.UPA]	0	37	0	40
func_8bbfb1fc61fd	0	1	1	NA	MER0227161	subfamily_M14D_unassigned_peptidases_(Leadbetterella_byssophila)_[M14.UPD]	0	37	0	40
func_8bd04dd544f8	0	1	1	NA	MER0957405	subfamily_S1A_unassigned_peptidases_(Pseudoalteromonas_spongiae)_[S01.UPA]	0	37	0	40
func_8bdd29508000	0	1	1	NA	MER1152902	family_A8_unassigned_peptidases_(Congregibacter_litoralis)_[A08.UPW]	0	37	0	40
func_8be19d64e53c	0	1	1	NA	MER1016141	family_S14_non-peptidase_homologues_(Skermanella_aerolata)_[S14.UNW]	0	37	0	40
func_8c1eaabd12b1	0	1	1	NA	MER1047502	subfamily_S41A_unassigned_peptidases_(Flavobacterium_sp._EM1308)_[S41.UPA]	0	37	0	40
func_8c2fa34cddd3	0	1	1	NA	MER0943284	family_S10_unassigned_peptidases_(Oleispira_antarctica)_[S10.UPW]	0	37	0	40
func_8c4056fdec8b	0	1	1	NA	MER0083869	aminopeptidase_P_(bacteria)_(Pseudoalteromonas_tunicata)_[M24.004]	0	37	0	40
func_8c6e4f8072ec	0	1	1	NA	MER0466225	family_M4_non-peptidase_homologues_(Marinomonas_mediterranea)_[M04.UNW]	0	37	0	40
func_8cef328ddd27	0	1	1	NA	MER0740297	subfamily_C82A_unassigned_peptidases_(Actibacterium_atlanticum)_[C82.UPA]	0	37	0	40
func_8d3e7eb1a2fa	0	1	1	NA	MER0484049	family_M24_non-peptidase_homologues_(Patulibacter_sp._I11)_[M24.UNW]	0	37	0	40
func_8d59c0d61709	0	1	1	NA	MER0067734	dipeptidyl-peptidase_VI_(bacteria)_(Rhodopseudomonas_palustris)_[C40.001]	0	37	0	40
func_8e0bcd3b2eca	0	1	1	NA	MER1331074	family_S24_unassigned_peptidases_(Methylohalobius_crimeensis)_[S24.UPW]	0	37	0	40
func_8e469b5a650d	0	1	1	NA	MER0198008	ECAM_protein_({Escherichia_coli})_(Azospirillum_sp._B510)_[I39.008]	0	37	0	40
func_8e487a54649c	0	1	1	NA	MER0506669	family_C26_unassigned_peptidases_(Pectobacterium_sp._SCC3193)_[C26.UPW]	0	37	0	40
func_8e7616152b8e	0	1	1	NA	MER0445423	CTP_synthetase_(Capnocytophaga_canimorsus)_[C26.964]	0	37	0	40
func_8f1121953beb	0	1	1	NA	MER0266693	family_M17_unassigned_peptidases_(Brucella_ceti)_[M17.UPW]	0	37	0	40
func_8f1970e60e83	0	1	1	NA	MER0353939	family_S12_unassigned_peptidases_(Pseudoalteromonas_spongiae)_[S12.UPW]	0	37	0	40
func_8f9ed52dc133	0	1	1	NA	MER0700965	subfamily_A28B_unassigned_peptidases_(Jejuia_pallidilutea)_[A28.UPB]	0	37	0	40
func_8fb1cbcd5b7f	0	1	1	NA	MER0234976	TldD_peptidase_({Escherichia_coli})_(Bartonella_clarridgeiae)_[M103.001]	0	37	0	40
func_8fc4e3d829d4	0	1	1	NA	MER0272516	family_M20_unassigned_peptidases_(Muricauda_ruestringensis)_[M20.UPW]	0	37	0	40
func_8fe1e95b0615	0	1	1	NA	MER0083275	B1598_peptidase_(Roseovarius_sp._217)_[S01.260]	0	37	0	40
func_905090c57743	0	1	1	NA	MER0152842	family_S33_non-peptidase_homologues_(Rhodobacter_sphaeroides)_[S33.UNW]	0	37	0	40
func_90790b7ca5c2	0	1	1	NA	MER0089652	subfamily_M3A_unassigned_peptidases_(Shewanella_loihica)_[M03.UPA]	0	37	0	40
func_908e75b26ae3	0	1	1	NA	MER0144381	family_M19_unassigned_peptidases_(Roseobacter_sp._CCS2)_[M19.UPW]	0	37	0	40
func_90e146022525	0	1	1	NA	MER0253631	family_M38_unassigned_peptidases_(Pseudomonas_stutzeri)_[M38.UPW]	0	37	0	40
func_90f6ffc3a552	0	1	1	NA	MER0269092	family_U69_unassigned_peptidases_(Ailuropoda_melanoleuca)_[U69.UPW]	0	37	0	40
func_91f261c12bca	0	1	1	NA	MER1063558	cephalosporin_acylase_precursor_(Erythrobacter_litoralis)_[S45.002]	0	37	0	40
func_92bfba1e2a5c	0	1	1	NA	MER0107383	gamma-glutamyltransferase_1_(bacterial-type)_(Oceanobacter_sp._RED65)_[T03.001]	0	37	0	40
func_931d3e5b484c	0	1	1	NA	MER0921087	subfamily_M16B_non-peptidase_homologues_(Pseudanabaena_biceps)_[M16.UNB]	0	37	0	40
func_935ff7f1e024	0	1	1	NA	MER0234527	family_M38_unassigned_peptidases_(Pseudoxanthomonas_suwonensis)_[M38.UPW]	0	37	0	40
func_936b0238a33b	0	1	1	NA	MER0089324	family_S33_unassigned_peptidases_(Burkholderia_vietnamiensis)_[S33.UPW]	0	37	0	40
func_93dc0f18ef78	0	1	1	NA	MER0340167	family_M17_unassigned_peptidases_(Pseudoalteromonas_spongiae)_[M17.UPW]	0	37	0	40
func_943df8486f49	0	1	1	NA	MER0075240	family_S12_unassigned_peptidases_(Shewanella_woodyi)_[S12.UPW]	0	37	0	40
func_94436a7d7689	0	1	1	NA	MER0938842	_(Moorella_thermoacetica)_[G05.UPW]	0	37	0	40
func_955ad455e828	0	1	1	NA	MER0115675	family_S33_unassigned_peptidases_(Renibacterium_salmoninarum)_[S33.UPW]	0	37	0	40
func_95682da50c24	0	1	1	NA	MER0859560	family_M38_non-peptidase_homologues_(Vibrio_sp.)_[M38.UNW]	0	37	0	40
func_957163b42c75	0	1	1	NA	MER0138898	peptidase_Clp_(type_1)_(Pedosphaera_parvula)_[S14.001]	0	37	0	40
func_959bbf88e141	0	1	1	NA	MER0093651	family_M19_non-peptidase_homologues_(Dinoroseobacter_shibae)_[M19.UNW]	0	37	0	40
func_95fb96815581	0	1	1	NA	MER0835858	subfamily_M14D_non-peptidase_homologues_(Marinomonas_ushuaiensis)_[M14.UND]	0	37	0	40
func_9606900e074b	0	1	1	NA	MER0103506	family_S33_non-peptidase_homologues_(Cyanothece_sp._ATCC_51142)_[S33.UNW]	0	37	0	40
func_966625d80b16	0	1	1	NA	MER0108552	ykuD_transpeptidase_(Brucella_canis)_[C82.003]	0	37	0	40
func_967004536b57	0	1	1	NA	MER0285510	subfamily_M20A_unassigned_peptidases_(Vibrio_furnissii)_[M20.UPA]	0	37	0	40
func_96f98e595090	0	1	1	NA	MER0240912	family_C26_unassigned_peptidases_(Nitrosomonas_sp._AL212)_[C26.UPW]	0	37	0	40
func_974fe6f6d242	0	1	1	NA	MER1024236	family_S33_unassigned_peptidases_(Acinetobacter_baumannii)_[S33.UPW]	0	37	0	40
func_987954e67a50	0	1	1	NA	MER1225256	Zmp1_peptidase_({Mycobacterium}-type)_(Duganella_sacchari)_[M13.009]	0	37	0	40
func_988ed74067a7	0	1	1	NA	MER1194123	zpx_peptidase_(Mycetocola_miduiensis)_[M04.023]	0	37	0	40
func_98b5dd6cf8b0	0	1	1	NA	MER0479186	subfamily_M23B_unassigned_peptidases_(Bizionia_argentinensis)_[M23.UPB]	0	37	0	40
func_98b9a2becf59	0	1	1	NA	MER0844330	family_M20D_unassigned_peptidases_(Polaribacter_sp._Hel1_33_49)_[M20.UPD]	0	37	0	40
func_993284274358	0	1	1	NA	MER0814694	alanyl_aminopeptidase_(bacterial-type)_(Marinomonas_ushuaiensis)_[M01.005]	0	37	0	40
func_99cf0572bdfd	0	1	1	NA	MER0996900	family_S9_unassigned_peptidases_(Photobacterium_marinum)_[S09.UPW]	0	37	0	40
func_9a025f1c336e	0	1	1	NA	MER1005108	family_S12_unassigned_peptidases_(Acidomonas_methanolica)_[S12.UPW]	0	37	0	40
func_9a1e6bfe1398	0	1	1	NA	MER0066942	family_S9_unassigned_peptidases_(Pseudomonas_putida)_[S09.UPW]	0	37	0	40
func_9b0c4b447d74	0	1	1	NA	MER0161818	family_T2_unassigned_peptidases_(Vibrio_harveyi)_[T02.UPW]	0	37	0	40
func_9b3133d9d2ed	0	1	1	NA	MER0952203	subfamily_S1A_non-peptidase_homologues_(Pseudoalteromonas_spongiae)_[S01.UNA]	0	37	0	40
func_9bd4c9fa77f4	0	1	1	NA	MER0250237	subfamily_M24B_unassigned_peptidases_(Alteromonas_sp._SN2)_[M24.UPB]	0	37	0	40
func_9c01a5054bbb	0	1	1	NA	MER1204156	family_M19_unassigned_peptidases_(Mesorhizobium_sp._65-26)_[M19.UPW]	0	37	0	40
func_9c2a84585af9	0	1	1	NA	MER0103274	subfamily_M3A_unassigned_peptidases_(Parvularcula_bermudensis)_[M03.UPA]	0	37	0	40
func_9c52e91ae8c6	0	1	1	NA	MER0042755	family_M38_unassigned_peptidases_(Geobacter_sulfurreducens)_[M38.UPW]	0	37	0	40
func_9cf63582da39	0	1	1	NA	MER1245698	family_M26_unassigned_peptidases_(Anaerovirgula_multivorans)_[M26.UPW]	0	37	0	40
func_9d09383a3cb4	0	1	1	NA	MER0083546	subfamily_C60A_unassigned_peptidases_(Congregibacter_litoralis)_[C60.UPA]	0	37	0	40
func_9d4026448c1d	0	1	1	NA	MER0028016	subfamily_M3A_unassigned_peptidases_(Bacteroides_thetaiotaomicron)_[M03.UPA]	0	37	0	40
func_9d81be0e1701	0	1	1	NA	MER0057464	family_S9_non-peptidase_homologues_(Thermobispora_bispora)_[S09.UNW]	0	37	0	40
func_9d9ff7563210	0	1	1	NA	MER0116984	amidophosphoribosyltransferase_precursor_(Oceanicola_batsensis)_[C44.001]	0	37	0	40
