key	function	accession	associated_groups	p_Control	N_Control	p_Jelly	N_Jelly
func_da0b929d4963	Sirohydrochlorin ferrochelatase (SirB) (PDB:1TJN)	COG2138	Control,Jelly	0.2702702702702703	37	0.2	40
func_da17080df123	tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family (TrmA) (PDB:1UWV)	COG2265	Control,Jelly	0.7837837837837838	37	0.95	40
func_da1ada8d76a7	Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC (EbsC) (PDB:1DBU)	COG2606	Control,Jelly	0.2702702702702703	37	0.475	40
func_da3bdee7ef42	Acyl carrier protein/domain (AcpA) (PDB:2FQ1) (PUBMED:8759840;20663952)	COG3433	Jelly	0	37	0.025	40
func_da3e9f458cf0	UDP-N-acetylglucosamine enolpyruvyl transferase (MurA) (PDB:1A2N)	COG0766	Control,Jelly	0.7837837837837838	37	0.85	40
func_da5d38b6e0bb	ABC-type proline/glycine betaine transport system, permease component (ProW)	COG4176	Control,Jelly	0.43243243243243246	37	0.375	40
func_da6e24079617	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase) (Pnp) (PDB:1E3P)	COG1185	Control,Jelly	0.8378378378378378	37	0.85	40
func_da8371668fcd	Ribose 5-phosphate isomerase RpiB (RpiB) (PDB:1NN4)	COG0698	Control,Jelly	0.40540540540540543	37	0.3	40
func_da87391173ad	Exonuclease VII small subunit (XseB) (PDB:1VP7)	COG1722	Control,Jelly	0.6216216216216216	37	0.725	40
func_da8a92e2826f	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component (TauB)	COG1116	Control,Jelly	0.6216216216216216	37	0.525	40
func_da9ae4b48ffb	Uroporphyrinogen-III methylase (siroheme synthase) (CysG) (PDB:1PJQ)	COG0007	Control,Jelly	0.7027027027027027	37	0.675	40
func_dabb642c1d1e	Uncharacterized conserved protein, DUF2155 domain	COG4765	Control,Jelly	0.32432432432432434	37	0.2	40
func_dac419dbc375	Threonine/homoserine/homoserine lactone efflux protein (RhtB)	COG1280	Control,Jelly	0.7837837837837838	37	0.925	40
func_dac69dcdd428	Predicted ATP-dependent endonuclease of the OLD family, contains P-loop ATPase and TOPRIM domains (YbjD)	COG3593	Control,Jelly	0.08108108108108109	37	0.125	40
func_dacc8d898884	Phosphoribosylanthranilate isomerase (TrpF) (PDB:1DL3)	COG0135	Control,Jelly	0.7027027027027027	37	0.475	40
func_dad59c86cc2f	C-terminal processing protease CtpA/Prc, contains a PDZ domain (CtpA) (PDB:6IQU)	COG0793	Control,Jelly	0.8648648648648649	37	0.975	40
func_db0fd46c1c3f	Inorganic triphosphatase YgiF, contains CYTH and CHAD domains (PPPi) (PDB:5A60) (PUBMED:22984449)	COG3025	Control,Jelly	0.16216216216216217	37	0.45	40
func_db14951dd9b0	Fermentation-respiration switch esterase FrsA, DUF1100 family (FrsA)	COG1073	Control,Jelly	0.16216216216216217	37	0.3	40
func_db38dbf99867	Plasmid maintenance system killer protein (HigB)	COG3549	Control,Jelly	0.02702702702702703	37	0.1	40
func_db47bf97d453	Cob(II)alamin adenosyltransferase (PduO) (PDB:1NOG)	COG2096	Control,Jelly	0.6756756756756757	37	0.6	40
func_db57a74f5515	Choline kinase (PDB:4MND)	COG1213	Jelly	0	37	0.075	40
func_db7c8309bd50	CBS-domain-containing membrane protein	COG3448	Control,Jelly	0.10810810810810811	37	0.425	40
func_db81120aa9ca	Preprotein translocase subunit SecD (SecD) (PDB:3AQP) (PUBMED:26100040)	COG0342	Control,Jelly	0.7837837837837838	37	0.65	40
func_db9489d219d6	Elongation factor P hydroxylase EpmC (EF-P beta-lysylation pathway) (EpmC) (PDB:3WTR)	COG3101	Control,Jelly	0.2702702702702703	37	0.375	40
func_dbb216fbd552	V8-like Glu-specific endopeptidase (eMpr)	COG3591	Control,Jelly	0.08108108108108109	37	0.5	40
func_dbd8d008a0ee	Cytoskeletal protein CcmA, bactofilin family (CcmA) (PDB:2N3D)	COG1664	Control,Jelly	0.6756756756756757	37	0.775	40
func_dbd9ee70e022	Peptide chain release factor RF-3 (PrfC) (PDB:3UOQ)	COG4108	Control,Jelly	0.5945945945945946	37	0.825	40
func_dc08ac7aa56a	ABC-type metal ion transport system, periplasmic component/surface antigen (NlpA) (PDB:1P99)	COG1464	Control,Jelly	0.02702702702702703	37	0.05	40
func_dc16c87e7ef9	Outer membrane receptor for Fe3+-dicitrate (FecA) (PDB:1KMP)	COG4772	Control,Jelly	0.40540540540540543	37	0.575	40
func_dc2abd61378f	Ribosomal protein S15P/S13E (RpsO) (PDB:4V4H)	COG0184	Control,Jelly	0.7297297297297297	37	0.725	40
func_dc2feb3846c8	Periplasmic ferric-dicitrate binding protein FecR, regulates iron transport (FecR) (PDB:5CAM)	COG3712	Control,Jelly	0.08108108108108109	37	0.35	40
func_dc42f71525e8	Light-independent protochlorophyllide reductase subunit  B, BchB (= ChlB) (BchB) (PDB:2XDQ)	COG5746	Control,Jelly	0.13513513513513514	37	0.1	40
func_dc4c5f254651	Phosphodiesterase/alkaline phosphatase D (PhoD) (PDB:2YEQ)	COG3540	Control,Jelly	0.43243243243243246	37	0.65	40
func_dc820647ab7d	Zn-binding Pro-Ala-Ala-Arg (PAAR) domain, involved in Type VI secretion (PAAR) (PDB:4JIV)	COG4104	Control,Jelly	0.02702702702702703	37	0.1	40
func_dc9734f053ad	Uncharacterized membrane protein YhhN (YhhN)	COG3714	Control,Jelly	0.21621621621621623	37	0.3	40
func_dcb149f409a9	Transposase InsA (InsA)	COG3677	Control,Jelly	0.08108108108108109	37	0.15	40
func_dcb31306f9c9	Cyclopropanoid cyclopropyl hydrolase, GyrI-like domain (MA1133) (PDB:3B49) (PUBMED:29133784)	COG4832	Jelly	0	37	0.05	40
func_dcc0c6731c58	Flp pilus assembly protein TadB (TadB)	COG4965	Control,Jelly	0.1891891891891892	37	0.225	40
func_dcc68420363e	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains (AtoC) (PDB:1ZY2)	COG2204	Control,Jelly	0.972972972972973	37	1.0	40
func_dcd6823f0e4a	Predicted N-acetyltransferase, GNAT superfamily	COG3818	Control,Jelly	0.08108108108108109	37	0.025	40
func_dcdac1160980	Phage capsid protein	COG5511	Control,Jelly	0.02702702702702703	37	0.075	40
func_dcf6eb7d903b	Uncharacterized conserved protein, DUF2219 family (PDB:3FID)	COG3528	Control,Jelly	0.1891891891891892	37	0.175	40
func_dcffa8e6eea8	Uncharacterized conserved protein YhdP, contains DUF3971 and AsmA2 domains (YhdR)	COG3164	Control,Jelly	0.6216216216216216	37	0.7	40
func_dd58ff64491f	PIWI domain, catalyzes dsRNA-guided hydrolysis of ssRNA, involved in RNA silencing, RNA metabolism and antiviral defense (PIWI) (PDB:1W9H)	COG1431	Jelly	0	37	0.075	40
func_dd6fe08f2f04	Accessory colonization factor AcfC, contains ABC-type periplasmic domain (AcfC) (PDB:4JB7)	COG4588	Control,Jelly	0.02702702702702703	37	0.025	40
func_dd759eae27dc	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI (PhnI)	COG3626	Control,Jelly	0.2702702702702703	37	0.2	40
func_dd998738cbd1	Thiosulfate reductase cytochrome b subunit (YdhU)	COG4117	Control	0.02702702702702703	37	0	40
func_ddadaf749513	Heme-degrading monooxygenase HmoA and related ABM domain proteins (HmoA) (PDB:1IUJ) (PUBMED:21873409)	COG2329	Control,Jelly	0.4864864864864865	37	0.6	40
func_ddb3ac7c8778	Transcriptional regulator, CopY/TcrY family (CopY) (PDB:1OKR)	COG3682	Control,Jelly	0.02702702702702703	37	0.375	40
func_ddd03ed74b30	Uncharacterized conserved protein (PDB:5MU5)	COG2604	Control,Jelly	0.02702702702702703	37	0.15	40
func_dde35d8bd653	23S rRNA A2030 N6-methylase RlmJ (RlmJ) (PDB:2OO3)	COG2961	Control,Jelly	0.24324324324324326	37	0.475	40
func_dde778da22a5	Uncharacterized conserved protein YjiS, DUF1127 family (YjiS)	COG5457	Control,Jelly	0.16216216216216217	37	0.2	40
func_ddee62648f7f	23S rRNA G2069 N7-methylase RlmK or C1962 C5-methylase RlmI (RlmK) (PDB:2B78)	COG1092	Control,Jelly	0.5675675675675675	37	0.775	40
func_ddfe331257ca	FoF1-type ATP synthase, beta subunit (AtpD) (PDB:3OAA)	COG0055	Control,Jelly	0.7297297297297297	37	0.65	40
func_de203fef8af9	Ribonuclease HI-related protein, contains viroplasmin and RNaseH domains (Rnh1) (PDB:1QHK)	COG3341	Jelly	0	37	0.125	40
func_de2cc78ef347	Predicted acetyltransferase (Eis) (PDB:2HV2)	COG4552	Control	0.02702702702702703	37	0	40
func_de349f0e1c91	Uncharacterized conserved protein YdbL, DUF1318 family (YdbL)	COG3784	Control,Jelly	0.08108108108108109	37	0.1	40
func_de3bc2f09366	Type I site-specific restriction endonuclease, part of a restriction-modification system (HsdR) (PDB:3H1T) (PUBMED:21169490)	COG4096	Control,Jelly	0.13513513513513514	37	0.225	40
func_de6bcaa93a23	Phosphoketolase (XFP) (PDB:3AHC)	COG3957	Control,Jelly	0.02702702702702703	37	0.025	40
func_de7add95ae5c	Uncharacterized conserved protein YwbE, DUF2196 family (YwbE)	COG4895	Jelly	0	37	0.225	40
func_de7f9f7d058d	Uncharacterized conserved protein, DUF2161 domain	COG5482	Control,Jelly	0.08108108108108109	37	0.125	40
func_de9834b84797	Cytochrome c biogenesis protein ResB (ResB)	COG1333		0	37	0	40
func_deb6884d8b4c	Endo-1,4-beta-xylanase, GH35 family (XynA) (PDB:1B30)	COG3693	Control,Jelly	0.02702702702702703	37	0.05	40
func_ded5cf07d53d	Copper-binding protein CopC (methionine-rich) (CopC) (PDB:1IX2)	COG2372	Control	0.10810810810810811	37	0	40
func_def11cc8c966	Benzoyl-CoA reductase/2-hydroxyglutaryl-CoA dehydratase subunit, BcrC/BadD/HgdB (HgdB) (PDB:3O3M)	COG1775	Control	0.02702702702702703	37	0	40
func_df2b598f7d90	Bacteriophage DNA transposition protein, AAA+ family ATPase	COG2842	Jelly	0	37	0.025	40
func_df2d946d3821	Cyclic di-GMP-binding protein YajQ, UPF0234 family (YajQ) (PDB:1IN0) (PUBMED:25329577)	COG1666	Control,Jelly	0.21621621621621623	37	0.4	40
func_df2e441b4afd	Uncharacterized protein CoxE, contains von Willebrand factor type A (vWA) domain (CoxE)	COG3552	Control,Jelly	0.4594594594594595	37	0.225	40
func_df30e813381d	Uncharacterized membrane protein YwaF (YwaF)	COG5522	Jelly	0	37	0.025	40
func_df4252a496b8	Succinylglutamate desuccinylase (AstE) (PDB:1YW4)	COG2988	Control,Jelly	0.05405405405405406	37	0.325	40
func_df58a6eb5fed	tRNA 2-selenouridine synthase SelU, contains rhodanese domain (SelU)	COG2603	Control,Jelly	0.40540540540540543	37	0.25	40
func_df783fd68c61	3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase (KdsA) (PDB:1G7U)	COG2877	Control,Jelly	0.7567567567567568	37	0.85	40
func_df9fec51f121	Bacteriophytochrome (light-regulated signal transduction histidine kinase) (PDB:2VEA)	COG4251	Control,Jelly	0.02702702702702703	37	0.15	40
func_dfa7bc04105e	Ubiquinone biosynthesis protein COQ9	COG5590	Control,Jelly	0.40540540540540543	37	0.175	40
func_dfb6af421676	Membrane protein RarD, contains two EamA domains, drug/metabolite transporter family (RarD) (PUBMED:26335199)	COG2962	Control,Jelly	0.5135135135135135	37	0.5	40
func_dfec9b5f3236	Nitrate reductase gamma subunit (NarI) (PDB:1Y5L)	COG2181	Control,Jelly	0.05405405405405406	37	0.1	40
func_dff2ecb57884	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain) (RibE) (PDB:1C2Y)	COG0054	Control,Jelly	0.8648648648648649	37	0.9	40
func_e001d39d7cb7	CRISPR/Cas system-associated endoribonuclease Cas2 (Cas2) (PDB:2I0X)	COG1343	Jelly	0	37	0.05	40
func_e01d1a9f4838	S-adenosylmethionine synthetase (MetK) (PDB:1FUG)	COG0192	Control,Jelly	0.9459459459459459	37	0.925	40
func_e0228be20ef9	GTP-binding protein EngB required for normal cell division (EngB) (PDB:5UCV)	COG0218	Control,Jelly	0.8378378378378378	37	0.875	40
func_e03713419cf5	Fumarylacetoacetate (FAA) hydrolase family protein (PDB:2Q18)	COG3970	Control,Jelly	0.13513513513513514	37	0.1	40
func_e08ab74f0880	Xanthine dehydrogenase, Fe-S cluster and FAD-binding subunit XdhA (XdhA)	COG4630	Control,Jelly	0.40540540540540543	37	0.35	40
func_e09e0db37387	Type III secretory pathway, EscU/YscU component (EscU) (PDB:2JLH)	COG4792		0	37	0	40
func_e0abcfa05d74	Cyanophycinase and related exopeptidases (CphB) (PDB:3EN0)	COG4242	Jelly	0	37	0.175	40
func_e0c26bd3bd35	Type IV pilus assembly protein PilN (PilN)	COG3166	Control,Jelly	0.24324324324324326	37	0.35	40
func_e0f2e76c9ee1	Virulence factor SrfB-related protein (SrfB) (PUBMED:10844662;31766712)	COG4457	Control	0.02702702702702703	37	0	40
func_e0ff5474fac1	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I) (NuoI) (PDB:1B0P)	COG1143	Control,Jelly	0.6486486486486487	37	0.625	40
func_e112fc9d2bbe	Cytochrome c2 (Cyc7) (PDB:1YEA)	COG3474	Control,Jelly	0.5135135135135135	37	0.45	40
func_e13a0ac966fb	Predicted sugar epimerase, cupin superfamily (CFF1) (PDB:1XE7) (PUBMED:15608122)	COG3542	Control,Jelly	0.1891891891891892	37	0.325	40
func_e14db2df841c	Putative heme degradation protein (HemS) (PDB:1U9T)	COG3720	Control,Jelly	0.08108108108108109	37	0.225	40
func_e156c950914f	Uncharacterized membrane protein YfhO (YfhO)	COG4485	Control,Jelly	0.1891891891891892	37	0.275	40
func_e158380ca297	Uncharacterized membrane-anchored protein YhcB, DUF1043 family (YhcB)	COG3105	Control,Jelly	0.13513513513513514	37	0.175	40
func_e16793088baf	Uncharacterized conserved protein, DUF1737 domain (PDB:2NNR)	COG5515	Control,Jelly	0.1891891891891892	37	0.125	40
func_e16b1c119995	Acyl CoA:acetate/3-ketoacid CoA transferase, alpha subunit (AtoD) (PDB:1K6D)	COG1788	Control,Jelly	0.3783783783783784	37	0.675	40
func_e16d61731e04	Organic radical activating enzyme NrdG/QueE (QueE) (PUBMED:14660578;17384645)	COG0602	Control,Jelly	0.43243243243243246	37	0.675	40
func_e17afa7bd223	Acetolactate synthase small subunit, contains ACT domain (IlvM)	COG3978	Control,Jelly	0.02702702702702703	37	0.175	40
func_e185572fff26	Phage protein U	COG3499	Jelly	0	37	0.075	40
func_e192df9f1ed0	Uncharacterized conserved protein, contains caspase domain (PDB:3UO8)	COG4249	Control,Jelly	0.05405405405405406	37	0.075	40
func_e1b05261a350	Zn-dependent metalloprotease (Neutral protease B) (LasB) (PDB:3NQY)	COG3227	Control,Jelly	0.10810810810810811	37	0.375	40
func_e1de165da828	Preprotein translocase subunit SecA (ATPase, RNA helicase) (SecA) (PDB:2FSF)	COG0653	Control,Jelly	0.8918918918918919	37	0.875	40
func_e1f1fc7cf329	Transcription elongation factor, GreA/GreB family (GreA) (PDB:1GRJ)	COG0782	Control,Jelly	0.918918918918919	37	0.9	40
func_e219b864916c	FAD-dependent dehydrogenase (PDB:3NLC)	COG2509	Control,Jelly	0.13513513513513514	37	0.3	40
func_e269cf47324e	DNA polymerase III, delta prime subunit (HolB) (PDB:1A5T)	COG0470	Control,Jelly	0.5135135135135135	37	0.55	40
func_e28e53f8c792	Predicted rRNA methylase YqxC, contains S4 and FtsJ domains (YqxC) (PDB:3OPN)	COG1189	Control,Jelly	0.2972972972972973	37	0.1	40
func_e290afbe6adc	NADH:ubiquinone oxidoreductase subunit 4 (chain M) (NuoM) (PDB:6HUM)	COG1008	Control,Jelly	0.43243243243243246	37	0.2	40
func_e2a6c03a952d	Sugar diacid utilization regulator CdaR (CdaR)	COG3835	Control,Jelly	0.02702702702702703	37	0.025	40
func_e2bf24c3990b	Branched-chain amino acid permease (BrnQ)	COG1114	Control,Jelly	0.02702702702702703	37	0.175	40
func_e2ccb7410ad3	Lipid II:glycine glycyltransferase (Peptidoglycan interpeptide bridge formation enzyme) (FmhB) (PDB:1LRZ)	COG2348	Control,Jelly	0.02702702702702703	37	0.225	40
func_e2eda19489c1	Homocysteine/selenocysteine methylase (S-methylmethionine-dependent) (MHT1) (PDB:5DML)	COG2040	Control,Jelly	0.40540540540540543	37	0.25	40
func_e30aed9a2456	Heat shock protein HspQ (HspQ) (PDB:5YCQ)	COG3785	Control,Jelly	0.3783783783783784	37	0.25	40
func_e355f0324bd5	Threonine/homoserine efflux transporter RhtA (RhtA)	COG5006	Control,Jelly	0.08108108108108109	37	0.15	40
func_e35aadab3372	Sulfur transfer complex TusBCD TusE component, DsrC family (tRNA 2-thiouridine synthesizing protein C) (TusE) (PDB:1JI8)	COG2920	Control,Jelly	0.2702702702702703	37	0.4	40
func_e36a2bc442b5	Predicted spermidine synthase with an N-terminal membrane domain	COG4262	Control,Jelly	0.02702702702702703	37	0.25	40
func_e3811e39e4f4	dUTP pyrophosphatase (dUTPase) (Dut) (PDB:1DUC)	COG0756	Control,Jelly	0.7837837837837838	37	0.575	40
func_e3be79e6aef9	Uncharacterized protein, contains Mth938-like domain	COG3737	Control,Jelly	0.43243243243243246	37	0.2	40
func_e3c2f4778373	3-oxoacyl-(acyl-carrier-protein) synthase (FabB) (PDB:2UV8) (PUBMED:21652641)	COG0304	Control,Jelly	0.9459459459459459	37	1.0	40
func_e3cc4ac0fe0b	TRAP-type C4-dicarboxylate transport system, periplasmic component (DctP) (PDB:2CEX)	COG1638	Control,Jelly	0.6216216216216216	37	0.55	40
func_e3d40cf5cfeb	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family (MutT) (PDB:4V14)	COG0494	Control,Jelly	0.9459459459459459	37	0.975	40
func_e3dcd32747b6	Xylose isomerase (XylA) (PDB:1A0C)	COG2115	Control,Jelly	0.21621621621621623	37	0.125	40
func_e3dd66bb071b	Glucan-binding domain (YG repeat) (PDB:1H09)	COG5263	Control,Jelly	0.02702702702702703	37	0.05	40
func_e413a8c22613	Uncharacterized conserved protein YjdB, contains Ig-like domain (YjdB)	COG5492	Control,Jelly	0.24324324324324326	37	0.275	40
func_e41bba0c21fa	NADPH-dependent 2,4-dienoyl-CoA reductase, sulfur reductase, or a related oxidoreductase (FadH2) (PDB:1VRQ)	COG0446	Control,Jelly	0.7567567567567568	37	0.7	40
func_e4302ceb1ead	Steroid 5-alpha reductase family enzyme	COG3752	Control,Jelly	0.24324324324324326	37	0.1	40
func_e43ce63df3e1	Nucleoside permease NupC (NupC) (PDB:3TIJ)	COG1972	Control,Jelly	0.43243243243243246	37	0.55	40
func_e43d00deacfc	Predicted metal-dependent hydrolase, TIM-barrel fold (PDB:3GUW)	COG1099	Jelly	0	37	0.025	40
func_e4446cff9571	ABC-type siderophore export system, fused ATPase and permease components (PvdE)	COG4615	Control,Jelly	0.02702702702702703	37	0.15	40
func_e4478e9485ff	Predicted methyltransferase	COG4798	Control,Jelly	0.1891891891891892	37	0.2	40
func_e450d2bf6ea5	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG (UbiE) (PDB:4OBW)	COG2226	Control,Jelly	1.0	37	1.0	40
func_e485337188eb	Predicted polyhydroxyalkanoate (PHA)-binding protein, phasin family (Phasin)	COG5490	Control	0.05405405405405406	37	0	40
func_e4ad562ecc13	Uncharacterized membrane protein YccC (YccC)	COG1289	Control,Jelly	0.05405405405405406	37	0.175	40
func_e4c3acfb1a29	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF, C-terminal domain, T-fold superfamily (QueFC) (PDB:3BP1) (PUBMED:14660578;17384645)	COG0780	Control,Jelly	0.32432432432432434	37	0.475	40
func_e4cf7a8f815c	DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog (RpoN) (PDB:5BYH)	COG1508	Control,Jelly	0.7027027027027027	37	0.725	40
func_e4d0533bb49a	Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrC (NqrC) (PDB:4P6V)	COG2869	Control,Jelly	0.35135135135135137	37	0.45	40
func_e539656a53a2	ABC-type uncharacterized transport system, ATPase component	COG4586	Jelly	0	37	0.025	40
func_e57385e74fe7	Aspartyl/asparaginyl beta-hydroxylase, cupin superfamily (LpxO2)	COG3555	Control,Jelly	0.10810810810810811	37	0.15	40
func_e582166f8ba5	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase (IlvE) (PDB:1A3G)	COG0115	Control,Jelly	0.972972972972973	37	1.0	40
func_e5829ec97f5f	Ureidoglycine aminohydrolase (AllE) (PDB:1RC6) (PUBMED:19935661)	COG3257	Control,Jelly	0.2972972972972973	37	0.175	40
func_e584334d2678	ABC-type enterobactin transport system, permease component (FepG)	COG4779	Jelly	0	37	0.05	40
func_e58be7d14868	Endonuclease I (EndA) (PDB:1OUO)	COG2356	Control,Jelly	0.10810810810810811	37	0.5	40
func_e5b8b3101af7	Uncharacterized Tic20-related protein, DUF4870 domain (Tic20a) (PUBMED:9817756;20100520)	COG3296	Control,Jelly	0.02702702702702703	37	0.15	40
func_e5c48a097f54	NDP-sugar pyrophosphorylase, includes eIF-2Bgamma, eIF-2Bepsilon, and LPS biosynthesis protein s (GCD1) (PDB:6JQ8)	COG1208	Control,Jelly	0.40540540540540543	37	0.575	40
func_e5c585a361a8	Mg2+ and Co2+ transporter CorB, contains DUF21, CBS pair, and CorC-HlyC domains (CorB) (PUBMED:1779764)	COG4536	Control,Jelly	0.5945945945945946	37	0.675	40
func_e5d281e6c9de	sn-1,2-diacylglycerol ethanolamine- and cholinephosphotranferases (EPT1)	COG5050		0	37	0	40
func_e5e0d5c56a3a	Peptide deformylase (Def) (PDB:1BS4)	COG0242	Control,Jelly	0.8648648648648649	37	0.95	40
func_e5ef261e9d5a	Acetyl-CoA carboxylase beta subunit (AccD) (PDB:2F9I)	COG0777	Control,Jelly	0.8648648648648649	37	0.9	40
func_e5f136df4d85	Tripartite-type tricarboxylate transporter, extracytoplasmic receptor component TctC (TctC) (PDB:2DVZ)	COG3181	Control,Jelly	0.43243243243243246	37	0.325	40
func_e5f3310bb285	Hydrogenase/urease accessory protein HupE (HupE)	COG2370	Control,Jelly	0.5405405405405406	37	0.5	40
func_e5fbfd5eb334	tmRNA-binding protein (SmpB) (PDB:1J1H) (PUBMED:26251518)	COG0691	Control,Jelly	0.7027027027027027	37	0.8	40
func_e60a9c52d028	Uncharacterized membrane protein, DUF368 family	COG2035	Control,Jelly	0.43243243243243246	37	0.525	40
func_e6173c4a675f	Uncharacterized conserved protein, heparinase superfamily	COG5360	Control,Jelly	0.4594594594594595	37	0.35	40
func_e62dfb45c460	ABC-type spermidine/putrescine transport system, permease component I (PotB)	COG1176	Control,Jelly	0.4594594594594595	37	0.35	40
func_e687ebafcc9d	Succinate dehydrogenase, hydrophobic anchor subunit (SdhD) (PDB:2WS3)	COG2142	Control,Jelly	0.5945945945945946	37	0.5	40
func_e68fb79f14ea	ABC-type uncharacterized transport system, periplasmic component	COG3683	Control,Jelly	0.10810810810810811	37	0.1	40
func_e6a579507ef5	Ribosomal protein S1 (RpsA) (PDB:4NNH)	COG0539	Control,Jelly	0.918918918918919	37	0.825	40
func_e6b5063b9838	Alanine dehydrogenase (includes sporulation protein SpoVN) (Ald) (PDB:2EEZ)	COG0686	Control,Jelly	0.6486486486486487	37	0.7	40
func_e6c2377ae429	sRNA-binding protein ProQ (ProQ) (PDB:1DVO)	COG3109	Control,Jelly	0.05405405405405406	37	0.3	40
func_e6e9cdc5764b	VanZ-like family protein (function unknown) (VanZ)	COG5652	Control,Jelly	0.10810810810810811	37	0.25	40
func_e6eef378cb44	Heme/copper-type cytochrome/quinol oxidase, subunit 1 (CyoB) (PDB:1AR1)	COG0843	Control,Jelly	0.8648648648648649	37	0.9	40
func_e6efc877fb25	Electron transfer flavoprotein, alpha and beta subunits (FixA) (PDB:5OL2)	COG2086	Control,Jelly	0.7297297297297297	37	0.825	40
func_e6f2ced002f7	Uncharacterized conserved protein YegJ, DUF2314 family (YegJ) (PUBMED:12679016)	COG3779	Jelly	0	37	0.05	40
func_e6f62cc0e116	Predicted N-formylglutamate amidohydrolase (HutG2) (PDB:2ODF)	COG3931	Control,Jelly	0.21621621621621623	37	0.15	40
func_e70ff4212011	Flp pilus assembly protein CpaB (CpaB)	COG3745	Control,Jelly	0.13513513513513514	37	0.2	40
func_e71298b4b87a	Short chain fatty acids transporter (AtoE)	COG2031	Control,Jelly	0.02702702702702703	37	0.25	40
func_e74480a5511c	Predicted metalloendopeptidase (PepO) (PDB:1DMT)	COG3590	Control,Jelly	0.10810810810810811	37	0.425	40
func_e746623e3772	ATP-dependent protease ClpP, protease subunit (ClpP) (PDB:1TG6)	COG0740	Control,Jelly	0.8378378378378378	37	0.8	40
func_e74ccb86810d	Spermidine synthase (polyamine aminopropyltransferase) (SpeE) (PDB:6BQ2)	COG0421	Control,Jelly	0.35135135135135137	37	0.475	40
func_e74f4d7533b3	Phage DNA packaging protein, Nu1 subunit of terminase (Nu1) (PDB:1J9I)	COG4220	Jelly	0	37	0.025	40
func_e76e741626e1	Na+/panthothenate symporter (PanF)	COG4145	Control	0.05405405405405406	37	0	40
func_e7aa8d0d891e	Protein thiol-disulfide isomerase DsbC (DsbG) (PDB:2HI7)	COG1651	Control,Jelly	0.7567567567567568	37	0.625	40
func_e7ac63ca9ce5	Chaperedoxin CnoX, contains thioredoxin-like and TPR-like domains, YbbN/TrxSC family (CnoX) (PDB:3QDN) (PUBMED:21498507;29754824)	COG3118	Control,Jelly	0.972972972972973	37	1.0	40
func_e7b3e1e358ec	3'-5' exonuclease KapD, inhibitor of KinA-controlled sporulation (KapD)	COG5018	Control,Jelly	0.02702702702702703	37	0.075	40
func_e7ce900863c6	Aromatic ring-cleaving dioxygenase (DodA) (PDB:2NYH)	COG3805	Control,Jelly	0.13513513513513514	37	0.1	40
func_e7d602e29ed3	Glycerol-3-phosphate dehydrogenase (GpsA) (PDB:1EVY)	COG0240	Control,Jelly	0.918918918918919	37	0.825	40
func_e8057c216b85	Type IV pilus assembly protein FimT (FimT) (PUBMED:17322192;28771515)	COG4970	Control,Jelly	0.24324324324324326	37	0.375	40
func_e81a7da8bbcd	Chloramphenicol O-acetyltransferase (CatA) (PDB:1CIA)	COG4845	Jelly	0	37	0.15	40
func_e81cd87c0a50	Sucrose-6-phosphate hydrolase SacC, GH32 family (SacC) (PDB:1ST8)	COG1621	Control,Jelly	0.24324324324324326	37	0.1	40
func_e82a2eced7ed	Predicted Co/Zn/Cd cation transporter, cation efflux family	COG3965	Control,Jelly	0.05405405405405406	37	0.075	40
func_e82a93fbb10c	ABC-type Fe3+-siderophore transport system, permease component (FepD) (PDB:2NQ2)	COG0609	Control,Jelly	0.2972972972972973	37	0.675	40
func_e82b1402b1df	Ribosomal protein S16 (RpsP) (PDB:4V4H)	COG0228	Control,Jelly	0.8918918918918919	37	0.875	40
func_e8882d5ce651	Type II secretory pathway, PulJ/GspJ component (PulJ)	COG4795	Control,Jelly	0.2702702702702703	37	0.35	40
func_e88fd804716d	Zn-dependent peptidase, M16 (insulinase) family (Cym1) (PDB:2FGE)	COG1026	Control,Jelly	0.13513513513513514	37	0.175	40
func_e89d0421c260	Mannosyltransferase related to Gpi18	COG5542	Jelly	0	37	0.025	40
func_e89da72e36a9	Uncharacterized conserved protein, DUF1489 domain	COG5458	Control,Jelly	0.43243243243243246	37	0.2	40
